artist_id,artist_name,artist_popularity,followers,genres
0ldU0QJm31y0d6f57R1G2A,Oscar Peterson Trio,56,178155,contemporary post-bop
0ldU0QJm31y0d6f57R1G2A,Oscar Peterson Trio,56,178155,jazz
0ldU0QJm31y0d6f57R1G2A,Oscar Peterson Trio,56,178155,jazz trio
6irgTihe067FUGoHDzd3mC,Art Roho,24,105,
0hwjFY1MfwrXK9Xjog9dET,Hannes Bennich,30,163,
7qNdCsWwiixOoPiRbq3ZTR,Nello Toscano,26,177,
57XEzKBKlVq35JLLZ82wsf,Seby Burgio,24,719,
1L9dcenPN5mRCnw0cYX5yH,Alessandro Presti,24,285,
5NThDCnSH9BfjMOD7EQ6lp,Peppe Tringali,23,28,
0PavNAppAaVNfy94CBCmWg,Ryan Keberle’s Collectiv do Brasil,23,217,
7pLCGEFmIawVDA35Up9OSG,Avishai Cohen,34,3942,
71Ek3rVXvYuvaRamNMs5k7,Yonathan Avishai,31,2681,israeli jazz
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,50,192617,bebop
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,50,192617,contemporary post-bop
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,50,192617,hard bop
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,50,192617,jazz
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,50,192617,jazz quartet
67PZTxaHKMZBFRUh8wIzCy,John Coltrane Quartet,50,192617,jazz saxophone
34W7ZCX0LZeJd8q6boKGOk,Ben Webster,50,89078,bebop
34W7ZCX0LZeJd8q6boKGOk,Ben Webster,50,89078,jazz
34W7ZCX0LZeJd8q6boKGOk,Ben Webster,50,89078,jazz saxophone
0tg5uVI4VjzZOFzBryJZii,Teddy Wilson,46,30248,jazz piano
0tg5uVI4VjzZOFzBryJZii,Teddy Wilson,46,30248,stride
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,50,335225,bebop
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,50,335225,contemporary jazz
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,50,335225,contemporary post-bop
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,50,335225,ecm-style jazz
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,50,335225,jazz
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,50,335225,jazz fusion
0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,50,335225,jazz piano
5Pqc0ZFA20Y9zGJZ3ojUin,Charlie Haden,43,70205,bebop
5Pqc0ZFA20Y9zGJZ3ojUin,Charlie Haden,43,70205,contemporary jazz
5Pqc0ZFA20Y9zGJZ3ojUin,Charlie Haden,43,70205,contemporary post-bop
5Pqc0ZFA20Y9zGJZ3ojUin,Charlie Haden,43,70205,ecm-style jazz
5Pqc0ZFA20Y9zGJZ3ojUin,Charlie Haden,43,70205,jazz
5Pqc0ZFA20Y9zGJZ3ojUin,Charlie Haden,43,70205,jazz double bass
5Pqc0ZFA20Y9zGJZ3ojUin,Charlie Haden,43,70205,jazz fusion
1TM3URtJJzkpQkF4Oxn0ce,John Engels,24,321,
1dZtTzcPTFBsbmqNohoKUR,Benjamin Herman,34,11555,dutch jazz
6O2Rqtez6yYTnUjW7804Nz,Joris Teepe,24,580,dutch jazz
3t58jfUhoMLYVO14XaUFLA,Pat Metheny,49,329648,avant-garde jazz
3t58jfUhoMLYVO14XaUFLA,Pat Metheny,49,329648,contemporary post-bop
3t58jfUhoMLYVO14XaUFLA,Pat Metheny,49,329648,jazz
3t58jfUhoMLYVO14XaUFLA,Pat Metheny,49,329648,jazz fusion
3t58jfUhoMLYVO14XaUFLA,Pat Metheny,49,329648,jazz guitar
23PTKxQtsIL4Z9AZsNabz0,Caris Hermes,27,207,
16Xx0WCnAKOA9mwPPSUJmr,Houston Person,32,11751,jazz saxophone
16Xx0WCnAKOA9mwPPSUJmr,Houston Person,32,11751,soul jazz
3aTJxwDLCqCNvjrG7USP1a,Tord Gustavsen Trio,42,38877,ecm-style jazz
3aTJxwDLCqCNvjrG7USP1a,Tord Gustavsen Trio,42,38877,jazz trio
3aTJxwDLCqCNvjrG7USP1a,Tord Gustavsen Trio,42,38877,modern jazz trio
3aTJxwDLCqCNvjrG7USP1a,Tord Gustavsen Trio,42,38877,norwegian jazz
5gYIhpLwCYoxh3V8KANZpI,Beegie Adair,49,45419,christmas instrumental
5gYIhpLwCYoxh3V8KANZpI,Beegie Adair,49,45419,relaxative
6OMYcSur3Y0DthpzbVkxAx,Joel Lyssarides,44,7848,background jazz
6OMYcSur3Y0DthpzbVkxAx,Joel Lyssarides,44,7848,swedish jazz
1ai1y07cRSewaRoOsQ4BfN,Magnus Lindgren,32,3428,swedish jazz
133ujfci80J2umYb3Oas89,Daniel Karlsson,25,58,
3SbEX4TrjFEVr2GmgfanLL,Henrik Jansson,22,29,
6Dqsdh59KzqbVunovvfzHN,Lars Larry Danielsson,22,30,
2DeT2uR8f8SINDvVEEGSFc,Per Lindvall,23,80,
6B3ZWSop1mrJd71rwFozVP,Nils Landgren,45,45336,contemporary vocal jazz
6B3ZWSop1mrJd71rwFozVP,Nils Landgren,45,45336,german jazz
6B3ZWSop1mrJd71rwFozVP,Nils Landgren,45,45336,jazz pop
6B3ZWSop1mrJd71rwFozVP,Nils Landgren,45,45336,swedish jazz
6TW82eCj0y0x0l5lyP77RL,Antonio Zambrini,25,282,italian jazz
1rWaPwUXLx3KlTmOcO66L2,Jesper Bodilsen,35,1008,danish jazz
1pjHY4vNthS2YoK8R4Ty0G,Martin Maretti Andersen,27,122,
2hGh5VOeeqimQFxqXvfCUf,John Coltrane,61,1552801,bebop
2hGh5VOeeqimQFxqXvfCUf,John Coltrane,61,1552801,free jazz
2hGh5VOeeqimQFxqXvfCUf,John Coltrane,61,1552801,jazz
2hGh5VOeeqimQFxqXvfCUf,John Coltrane,61,1552801,jazz saxophone
2hGh5VOeeqimQFxqXvfCUf,John Coltrane,61,1552801,vocal jazz
6KEBRNgSvb95hjK9Nh0tzt,Steve Kuhn,30,11630,ecm-style jazz
6KEBRNgSvb95hjK9Nh0tzt,Steve Kuhn,30,11630,jazz piano
6mrjnfLYDl91oh10EIeKPV,Steve Swallow,30,8525,contemporary post-bop
6mrjnfLYDl91oh10EIeKPV,Steve Swallow,30,8525,ecm-style jazz
6mrjnfLYDl91oh10EIeKPV,Steve Swallow,30,8525,electric bass
0sQXx1Ji0yvldYg6cuEAOW,Joey Baron,30,2654,jazz drums
4dXbqcDmR48iVBEpgLPuhm,Karl-Martin Almqvist,35,611,
6sGRzzszXhAo63o0iHBs7R,Carl Winther,37,678,
05u1DXPSD35OnIBPXFogTG,Connie Han,27,6429,
23PTKxQtsIL4Z9AZsNabz0,Caris Hermes,27,207,
2uOemiMYq8Lh6yzwELpb3J,Kevin Hays,26,3368,modern jazz piano
649VhpjHo5aMtz2RlIlUSR,Ben Street,25,1250,jazz double bass
5DFipPOMNcZT3XMGx59s5I,Billy Hart,28,2723,jazz drums
2OR51iG3dgqkVJF42L8EZF,Marcin Wasilewski,27,7013,ecm-style jazz
2OR51iG3dgqkVJF42L8EZF,Marcin Wasilewski,27,7013,modern jazz piano
2OR51iG3dgqkVJF42L8EZF,Marcin Wasilewski,27,7013,polish jazz
43J6c67BjlcVv0jEJAjUwR,Slawomir Kurkiewicz,27,304,polish jazz
2waNvIVUzVXYJvA3SrdBrT,Michal Miskiewicz,27,234,
6slrkfC61k7yWM5Hl5USES,Jakob Bro,33,16422,contemporary jazz
6slrkfC61k7yWM5Hl5USES,Jakob Bro,33,16422,danish jazz
6slrkfC61k7yWM5Hl5USES,Jakob Bro,33,16422,ecm-style jazz
6slrkfC61k7yWM5Hl5USES,Jakob Bro,33,16422,jazz guitar
1BanDVpS18UOTBMdv5VgEy,Palle Mikkelborg,26,2473,danish jazz
1BanDVpS18UOTBMdv5VgEy,Palle Mikkelborg,26,2473,jazz trumpet
6txzCcsy6ZKKKQLHmE3Y9L,Thomas Morgan,30,1798,jazz double bass
5Li0fvh4kEJOWbLYWfNrPr,Jon Christensen,37,1954,ecm-style jazz
5Li0fvh4kEJOWbLYWfNrPr,Jon Christensen,37,1954,jazz drums
5Li0fvh4kEJOWbLYWfNrPr,Jon Christensen,37,1954,norwegian jazz
0Cioop2zjxXxtcPUme7R46,Matthew Halsall,41,82652,contemporary jazz
0Cioop2zjxXxtcPUme7R46,Matthew Halsall,41,82652,indie jazz
0Cioop2zjxXxtcPUme7R46,Matthew Halsall,41,82652,jazz brass
0Cioop2zjxXxtcPUme7R46,Matthew Halsall,41,82652,nu jazz
0Cioop2zjxXxtcPUme7R46,Matthew Halsall,41,82652,uk contemporary jazz
4ai53dgSBGhQwcFtGyY1bF,Ambrose Akinmusire,35,43249,contemporary jazz
4ai53dgSBGhQwcFtGyY1bF,Ambrose Akinmusire,35,43249,contemporary post-bop
4ai53dgSBGhQwcFtGyY1bF,Ambrose Akinmusire,35,43249,jazz
4ai53dgSBGhQwcFtGyY1bF,Ambrose Akinmusire,35,43249,jazz trumpet
2vLAFtpsgJCb9MDtmDvCwS,Hyuntae Kim,22,103,
4vDfWi1S8RneRAgCPOIThL,Vincent Herring,25,5918,jazz saxophone
5OSxNS2UGq8dW38T57o78l,Joel Ross,35,15583,contemporary jazz
5OSxNS2UGq8dW38T57o78l,Joel Ross,35,15583,jazz vibraphone
26XwWqwNq8FMgZEKqqdU9b,Walter Smith III,34,14435,contemporary jazz
26XwWqwNq8FMgZEKqqdU9b,Walter Smith III,34,14435,contemporary post-bop
26XwWqwNq8FMgZEKqqdU9b,Walter Smith III,34,14435,jazz
5AjiK2OwwKdIAZddY1gCgy,Giovanni Guidi Trio,22,1295,ecm-style jazz
5AjiK2OwwKdIAZddY1gCgy,Giovanni Guidi Trio,22,1295,jazz trio
5AjiK2OwwKdIAZddY1gCgy,Giovanni Guidi Trio,22,1295,modern jazz trio
5IkynsVZoak9UR2Xt8qsMj,Michael Brecker,32,58735,contemporary post-bop
5IkynsVZoak9UR2Xt8qsMj,Michael Brecker,32,58735,jazz
5IkynsVZoak9UR2Xt8qsMj,Michael Brecker,32,58735,jazz saxophone
0Kqaw0Sfja1feSl9iDmw4z,Romain Pilon,22,3429,french jazz
4hqzR5w8mpfDRsYS3AGbTs,Yoni Zelnik,22,53,
76q6tJ5SRqReZwwCfdzr4I,Jeff Ballard,28,3008,contemporary jazz
76q6tJ5SRqReZwwCfdzr4I,Jeff Ballard,28,3008,jazz drums
7Ej5Shrvcy7tE83A9Dmxrb,Fredrik Kronkvist,35,1636,swedish jazz
4if1U9RYhAJN9msYzpsfwh,Wolfgang Haffner,37,13561,german jazz
5szMuuBbDzULkagWIfI5LG,Immanuel Wilkins,38,15737,contemporary jazz
3gCWfv5obnwNI5vF6PTAwz,Peter Asplund,27,1453,swedish jazz
0u7AFb2NdypFhoLJ8tYH8I,Hans Andersson,21,87,
3yV0vWr0YdP5rPERtUL775,Johan Lofcrantz Ramsay,21,12,
1kW3Vmt2UDZfYhc9So72dS,Lars Jansson,33,4697,swedish jazz
76ByYkq6kq4j3eWue0iTJh,Gathering in Jazz,33,908,danish modern jazz
0bNFLt1QSMjhpqWh9yiePD,Nat Bartsch,33,3120,
0VAje6P3IhEGip401fqMAY,Giovanni Guidi,21,2769,italian jazz
3P5GWV6ACWtiwq71Y5KYcD,Sentimental Mood Trio,22,114,
5Ep05EOVNYVc5b5trOuDI1,Rasmus H Thomsen Trio,30,188,
2FglkJbc16UM02HY1VovVM,Oskar Cederblad,31,23,
6dI8O0N6q3qFU8OgvgpEIm,Krydda Sundström,31,30,
26hCtsfsn4q3v24kGBmlr0,Mu Quintet,21,125,
3YkXWDe8COS52gvfccIScx,Matthieu Saglio,28,5413,belgian jazz
2r1f1zkIjuQ7ETeJHsXpsc,Nils Petter Molvær,34,43235,ecm-style jazz
2r1f1zkIjuQ7ETeJHsXpsc,Nils Petter Molvær,34,43235,fourth world
2r1f1zkIjuQ7ETeJHsXpsc,Nils Petter Molvær,34,43235,jazz trumpet
2r1f1zkIjuQ7ETeJHsXpsc,Nils Petter Molvær,34,43235,norwegian jazz
2r1f1zkIjuQ7ETeJHsXpsc,Nils Petter Molvær,34,43235,nu jazz
05PlAw7yiRsiMr17yJpTCi,Steve Shehan,28,2425,
7pLCGEFmIawVDA35Up9OSG,Avishai Cohen,34,3942,
7Ej5Shrvcy7tE83A9Dmxrb,Fredrik Kronkvist,35,1636,swedish jazz
0u0kF8FSLbjeCbwzf9rSL9,Bill Mays Trio,20,46,jazz trio
4wXu0yhZX9vB4dZxzu3G7N,Lucas Figueiredo Santana,29,1239,
34W7ZCX0LZeJd8q6boKGOk,Ben Webster,50,89078,bebop
34W7ZCX0LZeJd8q6boKGOk,Ben Webster,50,89078,jazz
34W7ZCX0LZeJd8q6boKGOk,Ben Webster,50,89078,jazz saxophone
6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,54,250554,bebop
6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,54,250554,contemporary post-bop
6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,54,250554,jazz
6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,54,250554,jazz piano
6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,54,250554,stride
6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,54,250554,vocal jazz
1CmCeIsw4tTFiufFAJx04M,Sam Levine,40,12333,jazz worship
2B8UFlcrZdKZD5qV83m503,Pat Coil,33,5761,
2LItgcmlHsUt6BikoXc1Df,Jacob Jezioro,32,228,
29aflj7NM4ocg7fMqbhifM,Danny Gottlieb,31,590,
0qi2QVszdqHPr7Wb7kjMbi,Oded Tzur,33,7161,ecm-style jazz
0qi2QVszdqHPr7Wb7kjMbi,Oded Tzur,33,7161,israeli jazz
7lysajaDFp2cX097v7H4SN,Nitai Hershkovits,32,6276,israeli jazz
2EW4K87b5EjGuCbachzK2B,Petros Klampanis,29,4747,greek jazz
5FzOdzC3xUlGuFNNOQ4Xms,Johnathan Blake,34,3744,
5isSr1JUeHt5cgh8oWz1Ja,Bill Charlap Trio,42,17204,jazz trio
3AT9157jK9F2gMSViMdRUH,Marc Johnson,30,10368,ecm-style jazz
3AT9157jK9F2gMSViMdRUH,Marc Johnson,30,10368,jazz double bass
4qKIiUdFND09cgGOc5kfoR,Eliane Elias,47,103639,bossa nova
4qKIiUdFND09cgGOc5kfoR,Eliane Elias,47,103639,brazilian modern jazz
4qKIiUdFND09cgGOc5kfoR,Eliane Elias,47,103639,contemporary vocal jazz
4qKIiUdFND09cgGOc5kfoR,Eliane Elias,47,103639,jazz pop
4qKIiUdFND09cgGOc5kfoR,Eliane Elias,47,103639,piano mpb
4qKIiUdFND09cgGOc5kfoR,Eliane Elias,47,103639,vocal jazz
7c7414LKkYnuDPlkrwDg9a,Portraits in Jazz,34,937,background jazz
3dz5vxw8WxPgcbD2HIVN5D,Claus Waidtløw,37,1042,background jazz
3j1aerNPNVeAjD4GgI3xJQ,Nikolaj Hess,35,1067,background jazz
3j1aerNPNVeAjD4GgI3xJQ,Nikolaj Hess,35,1067,danish modern jazz
1hoKG6Fb0T7qUj1yL8MPsN,Rob Van Bavel,29,764,dutch jazz
519anAuR84lP1B6ykrGSNX,Shalosh,22,5228,israeli jazz
5IvR1puiIiwZY0xh5VFWR9,The New York Second,21,152,
20eoV7sw474Caz79MZIhxY,Teus Nobel,23,3493,dutch jazz
1h6G6eVgBdJ88Mo6mMGrl2,Harald Walkate,21,25,
1Zg8kiLomzWw8H4vTsqFT2,Max Sergeant,21,18,
6zdJjdjOSerTzdPK3ZPIX4,Thomas Pol,19,79,
3wRbtLsvpuqY7wwjkb6kON,Jesse Schilderink,19,16,
4BT7pe28q1DoqZ2RAGdqoL,Mark Alban Lotz,19,102,jazz flute
6VXjlZmAYAQBERrnKSwyi2,Vincent Veneman,19,14,
6OMYcSur3Y0DthpzbVkxAx,Joel Lyssarides,44,7848,background jazz
6OMYcSur3Y0DthpzbVkxAx,Joel Lyssarides,44,7848,swedish jazz
2g4MfwXbDBoVoyeE54DIEk,Enzo Carniel,21,469,
3xQJfdus5EvyRsKxuQUEjT,Hermon Mehari,25,1327,kc indie
1r3aAqkG4KRnk2syAoqSd2,Stéphane Adsuar,21,63,
36pbhMHDmMUotharAzC35Q,NO(w) Beauty,21,173,
0cE8R1W0Cc2wQIDZPdJJ2M,Damien Varaillon,21,56,
3aTJxwDLCqCNvjrG7USP1a,Tord Gustavsen Trio,42,38877,ecm-style jazz
3aTJxwDLCqCNvjrG7USP1a,Tord Gustavsen Trio,42,38877,jazz trio
3aTJxwDLCqCNvjrG7USP1a,Tord Gustavsen Trio,42,38877,modern jazz trio
3aTJxwDLCqCNvjrG7USP1a,Tord Gustavsen Trio,42,38877,norwegian jazz
5aSW8XbsteHFgFPYpp1s3x,Lynne Arriale Trio,24,2629,jazz trio
3us680mKjIt756UpyYnqbV,Matthias Bublath,31,1113,instrumental funk
3us680mKjIt756UpyYnqbV,Matthias Bublath,31,1113,lo-fi jazzhop
6Jp6aGQeBuerxiL0Mq7wra,Juraj Stanik Trio,30,488,background jazz
2UGL8QDKTSVXMqZqQR8DRL,Marcin Wasilewski Trio,34,26710,ecm-style jazz
2UGL8QDKTSVXMqZqQR8DRL,Marcin Wasilewski Trio,34,26710,jazz trio
2UGL8QDKTSVXMqZqQR8DRL,Marcin Wasilewski Trio,34,26710,modern jazz trio
2UGL8QDKTSVXMqZqQR8DRL,Marcin Wasilewski Trio,34,26710,norwegian jazz
2UGL8QDKTSVXMqZqQR8DRL,Marcin Wasilewski Trio,34,26710,polish jazz
2UGL8QDKTSVXMqZqQR8DRL,Marcin Wasilewski Trio,34,26710,polish modern jazz
6aIBBSprVv4xXTT6vzONXU,Eric Reed,28,9286,modern jazz piano
6vWDO969PvNqNYHIOW5v0m,Beyoncé,85,35555051,pop
6vWDO969PvNqNYHIOW5v0m,Beyoncé,85,35555051,r&b
3PhoLpVuITZKcymswpck5b,Elton John,81,12048139,glam rock
3PhoLpVuITZKcymswpck5b,Elton John,81,12048139,mellow gold
3PhoLpVuITZKcymswpck5b,Elton John,81,12048139,piano rock
3PhoLpVuITZKcymswpck5b,Elton John,81,12048139,rock
4dpARuHxo51G3z768sgnrY,Adele,83,50546736,british soul
4dpARuHxo51G3z768sgnrY,Adele,83,50546736,pop
4dpARuHxo51G3z768sgnrY,Adele,83,50546736,pop soul
4dpARuHxo51G3z768sgnrY,Adele,83,50546736,uk pop
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,75,10966229,neo soul
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,75,10966229,pop
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,75,10966229,r&b
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,74,9509886,dance pop
4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,59,551105,adult standards
4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,59,551105,brill building pop
4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,59,551105,folk rock
4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,59,551105,rock-and-roll
4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,59,551105,rockabilly
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,87,114265515,pop
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,87,114265515,singer-songwriter pop
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,87,114265515,uk pop
4S9EykWXhStSc15wEx8QFK,Céline Dion,71,7609087,canadian pop
5y2Xq6xcjJb2jVM54GHK3t,John Legend,73,6548849,neo soul
5y2Xq6xcjJb2jVM54GHK3t,John Legend,73,6548849,pop
5y2Xq6xcjJb2jVM54GHK3t,John Legend,73,6548849,pop soul
5y2Xq6xcjJb2jVM54GHK3t,John Legend,73,6548849,urban contemporary
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,86,50169476,dance pop
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,86,50169476,pop
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,68,3674996,pop
3plJVWt88EqjvtuB4ZDRV3,Ben E. King,63,540264,rock-and-roll
3plJVWt88EqjvtuB4ZDRV3,Ben E. King,63,540264,soul
0iOVhN3tnSvgDbcg25JoJb,Etta James,65,1520773,jazz blues
0iOVhN3tnSvgDbcg25JoJb,Etta James,65,1520773,soul
0iOVhN3tnSvgDbcg25JoJb,Etta James,65,1520773,soul blues
0iOVhN3tnSvgDbcg25JoJb,Etta James,65,1520773,torch song
0iOVhN3tnSvgDbcg25JoJb,Etta James,65,1520773,vocal jazz
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,77,5995412,contemporary country
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,77,5995412,outlaw country
4ylR3zwA0zaapAu94fktwa,Macy Gray,57,637523,neo soul
3dkbV4qihUeMsqN4vBGg93,Al Green,63,1840258,classic soul
3dkbV4qihUeMsqN4vBGg93,Al Green,63,1840258,funk
3dkbV4qihUeMsqN4vBGg93,Al Green,63,1840258,memphis soul
3dkbV4qihUeMsqN4vBGg93,Al Green,63,1840258,soul
3dkbV4qihUeMsqN4vBGg93,Al Green,63,1840258,soul blues
3dkbV4qihUeMsqN4vBGg93,Al Green,63,1840258,southern soul
7rftfGIYEeZ79sLb58ZBDi,GABRIELLE,55,252952,british soul
7rftfGIYEeZ79sLb58ZBDi,GABRIELLE,55,252952,europop
7rftfGIYEeZ79sLb58ZBDi,GABRIELLE,55,252952,new wave pop
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,71,7226577,acoustic pop
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,71,7226577,dance pop
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,71,7226577,neo mellow
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,71,7226577,pop
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,65,2782798,memphis soul
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,65,2782798,motown
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,65,2782798,soul
06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,82837844,pop
7J2lZBANizgPNfUzux31PV,David Gray,58,593602,neo mellow
7J2lZBANizgPNfUzux31PV,David Gray,58,593602,permanent wave
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,65,2087158,adult standards
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,65,2087158,lounge
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,65,2087158,soul
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,65,2087158,swing
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,65,2087158,vocal jazz
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,76,8589340,rock-and-roll
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,76,8589340,rockabilly
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,1513200,folk
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,1513200,lilith
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,1513200,singer-songwriter
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,1513200,women's music
5GtMEZEeFFsuHY8ad4kOxv,Seal,61,1728004,british soul
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,78,12220108,indietronica
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,78,12220108,metropopolis
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,78,12220108,pop
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,78,12220108,uk pop
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,62,3541415,british soul
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,62,3541415,dance pop
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,62,3541415,pop
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,62,3541415,talent show
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,66,2868949,irish rock
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,66,2868949,modern rock
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,66,2868949,neo mellow
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,66,2868949,permanent wave
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,66,2868949,pop rock
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,74,13714908,album rock
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,74,13714908,classic rock
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,74,13714908,hard rock
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,74,13714908,rock
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,62,460031,lilith
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,62,460031,pop rock
4sD9znwiVFx9cgRPZ42aQ1,Sinéad O'Connor,68,1097762,lilith
4sD9znwiVFx9cgRPZ42aQ1,Sinéad O'Connor,68,1097762,new wave pop
4sD9znwiVFx9cgRPZ42aQ1,Sinéad O'Connor,68,1097762,singer-songwriter
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,69,2587792,neo mellow
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,69,2587792,permanent wave
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,69,2587792,pop rock
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,69,2587792,post-grunge
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,59,1020706,europop
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,69,2396500,dance pop
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,69,2396500,new wave pop
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,69,2396500,permanent wave
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,69,2396500,soft rock
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,87,57139916,barbadian pop
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,87,57139916,pop
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,87,57139916,urban contemporary
1buzCmyYZE4kcdLRudsb8V,Mikky Ekko,63,130301,nashville indie
5aMmmNxw4vgpc5XC6hK0zp,The Calling,59,728633,neo mellow
5aMmmNxw4vgpc5XC6hK0zp,The Calling,59,728633,pop rock
5aMmmNxw4vgpc5XC6hK0zp,The Calling,59,728633,post-grunge
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,69,5489306,album rock
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,69,5489306,blues rock
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,69,5489306,classic rock
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,69,5489306,electric blues
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,69,5489306,mellow gold
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,69,5489306,rock
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,69,5489306,singer-songwriter
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,69,5489306,soft rock
47zz7sob9NUcODy0BTDvKx,Sade,72,3381387,british soul
47zz7sob9NUcODy0BTDvKx,Sade,72,3381387,sophisti-pop
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,75,11293030,dance pop
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,75,11293030,latin pop
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,75,11293030,mexican pop
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,70,3013197,contemporary vocal jazz
